"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Sub-Saharan Africa","SSF","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63595212130485","2.06239401185613","2.22260247978999","3.70033486580055","4.99069859169987","7.53455719692481","7.60288974738541","8.62490433773778","9.69193686095637","10.3827956774777","11.5938833229117","12.7152394560814","12.4272853701046","13.7853054114326","11.8840131002255","10.4035277645673","9.72350884025328","9.75040634126612","10.0117846574806","10.1671081110669","9.72989625589603","","","",
"Small states","SST","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.18775950872109","7.10273852002393","8.48659250359243","8.96098243039906","13.2369334631723","16.3362443477637","18.7666341330838","19.8324908677262","20.6713880026111","19.2513548118972","20.3367081558243","21.0726472044611","17.9983306997825","18.3312278542245","17.8701399073525","14.9232092344072","13.6337096255649","15.102844935225","15.3350835799584","15.8254874339841","14.5172952898227","","","",
"Sao Tome and Principe","STP","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.95179749","13.72550623","14.83418907","17.2407694","18.36759701","22.27559911","37.71142753","32.76501287","42.43214001","38.34591233","34.72106308","37.80000436","40.36230969","61.75163161","57.02091948","43.12496248","47.93443932","44.1525431","38.98978648","36.38791368","29.07571325","","","",
"Suriname","SUR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9251372","0.156288","9.36844838","10.56827109","15.09166865","10.59995011","25.94738733","6.38438366","10.83600399","12.39515952","25.79127626","15.73102284","7.12981629","3.13545386","3.05154367","1.5899716","4.72159728","1.90812701","5.91805982","3.56635643","4.90361327","","","",
"Slovak Republic","SVK","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40236523","","","",
"Sweden","SWE","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.21529307","8.44611005","11.9118883","24.12942834","36.31276085","41.17802603","62.03028929","59.48194816","65.0793862","65.42523216","88.57340357","118.34170221","106.44253559","91.81944209","104.67202812","82.54349649","74.37339165","63.41881459","86.16773261","67.69831214","49.20355871","","","",
"Sint Maarten (Dutch part)","SXM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.88950556","2.96812571","4.15674945","12.24352371","3.39981137","3.5100984","2.39896065","1.84531034","1.37349226","10.6537551","35.8207109","10.41283411","18.16142581","2.93782852","2.15700924","28.81375338","4.33234307","3.00792273","0","1.61648769","","","",
"Syrian Arab Republic","SYR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0781411","0.12140644","0.27069843","0.20470707","0.17477553","0.09815639","1.01244656","0.54050215","0.69755553","0.99316593","1.06667862","1.06121195","0.6462091","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35639358","0.42513198","0.56077137","3.12905706","2.98693844","3.24536643","3.88972925","2.21415846","2.23544429","2.92787632","2.17012637","4.93300269","4.05346484","3.18780937","4.74019455","5.96557908","7.79989347","6.18668845","6.24815284","6.03178457","7.46552896","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.178622799200518","0.29455350509731","0.23805522450135","0.28093905138506","0.38307563509992","0.473325835918934","0.503224820952785","0.567651065956147","0.552032060113179","0.6420462568636","0.645075079342738","0.683482528897682","0.756978972079271","0.919628726813604","1.12040328796901","0.673070742262489","0.766963325171363","0.655510919249885","0.501169891730606","0.630786089400719","0.598958587488985","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.369364025130821","0.342927716753903","0.396131820602587","0.539538922000424","0.646638776994364","0.744931614190745","1.01169970399935","1.28947705879525","1.39591047072122","","","","","","","","","","","0.852629069271454","1.49163648296791","","","",
"Togo","TGO","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44471251","0.50506042","0.62937968","0.89461603","1.17614271","1.41518547","1.72428394","2.28157949","2.98401268","3.09084723","1.83410847","2.95795631","3.6951311","6.65164695","6.4466797","5.81084776","7.97524724","7.94162438","5.11742339","4.57205282","5.39255372","","","",
"Thailand","THA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00491162","0.0115145","0.14709355","0.1385752","0.14884246","0.05201289","0.0579341","0.06708249","0.19413861","0.10751611","0.22079242","0.36958405","0.26580331","0.64939044","0.72707452","0.61315378","0.203199","0.21208977","0.40898342","0.32922721","0.24159757","","","",
"Tajikistan","TJK","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00515814","0.33023182","0.28832723","1.03281791","1.25702226","2.31686839","2.22390628","2.76133836","3.33508326","4.5902795","3.78576926","7.11729059","4.87174847","6.02303025","4.67014931","4.76257103","2.8960503","4.42795853","2.5884501","0.81586442","5.86189225","","","",
"Turkmenistan","TKM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01062259","0.08436679","0.21118039","0.47944924","0.32672344","0.35161933","0.42753182","0.47392781","0.65000987","0.56541195","0.46390663","1.21499963","1.3354086","0.58341617","1.1949651","0.94931277","0.76523351","0.44001333","2.00548022","0.48542191","0.83567375","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07381943016341","1.15706627446248","1.58830610027505","1.40150003216948","3.6673727947013","1.80376744844348","1.70930774169233","1.66378270569437","2.16812242700633","2.40876914891869","3.25643251356359","4.40714871104419","3.65713483203572","2.76841541180347","3.87302163654769","3.12969155863243","2.28940797437801","2.15436731363617","2.04258980325725","1.93795000838788","1.61810479586042","","","",
"Timor-Leste","TLS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12499925","4.0043758","5.13486839","9.76278386","19.310824","17.17631246","23.25474091","19.56694291","24.2119062","22.22147325","41.97169218","31.84557879","31.72471291","36.40262396","19.4221921","22.18487049","25.23475062","45.97567266","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.557035778836375","1.15346220410534","0.613497576791223","0.997858522974766","1.71118723173665","1.09496385167456","1.7726681967427","1.17260435274781","1.27626317722836","1.53013925043389","1.52870561368916","2.53665257643156","1.56222745155677","1.41278710266458","1.53941675865675","1.1044689486083","1.2816756556198","1.71599179688929","","","",
"Tonga","TON","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.64149702","6.8297462","6.99536985","8.36147705","33.00830523","26.69057131","52.2820739","23.70790737","78.61409989","5.00621416","43.46163289","19.42894623","75.41354052","27.37194378","64.62045824","45.85152597","54.90433968","65.58272514","51.63773579","68.18392151","84.7940813","","","",
"South Asia (IDA & IBRD)","TSA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.491239200850181","0.507898377094016","0.610076719713239","0.521151602353214","0.68042933721687","0.649741729034831","0.680440540037976","0.780431063605641","1.0497741102188","0.838135426395489","0.862614938933519","1.01732573411996","0.978545831398324","0.906206571470474","1.22570209138859","1.05922907660229","1.11225220749027","1.18859765427063","1.19218441284242","1.38619413863357","1.35112583048702","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63595212130485","2.06239401185613","2.22260247978999","3.70033486580055","4.99069859169987","7.53455719692481","7.60288974738541","8.62490433773778","9.69193686095637","10.3827956774777","11.5938833229117","12.7152394560814","12.4272853701046","13.7853054114326","11.8840131002255","10.4035277645673","9.72350884025328","9.75040634126612","10.0117846574806","10.1671081110669","9.72989625589603","","","",
"Trinidad and Tobago","TTO","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00396734","0.42350788","0.3032368","0.50945115","0.87441623","1.01311557","1.26022429","2.64919448","1.83856072","1.74870196","1.84538658","1.03620381","0.79632163","0.75172664","1.10929862","0.75804558","0","0.1273549","0.67979366","0.36947581","","","",
"Tunisia","TUN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11061455","0.10233223","0.10024963","0.1066937","0.10601763","0.10609737","0.55358432","1.1095455","1.81278297","2.34024543","2.85094581","3.68752501","0.26376059","0.29046302","0.1725188","0.07741522","1.52886158","1.02892822","1.04007325","0.81059191","1.18855449","","","",
"Turkiye","TUR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06598201","12.10030203","12.20584966","21.91260773","7.85378311","5.79793862","46.26816472","14.71119459","5.67171843","46.69843855","59.44670231","60.43280415","43.73174381","137.92123373","74.28561833","108.70495994","109.81034515","195.03641965","120.18579836","234.51235757","145.73309849","","","",
"Tanzania","TZA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6126643","4.76209295","4.63881333","5.47901923","6.29692733","7.86513404","14.86274993","15.26483285","9.28157131","11.67984157","14.54437908","16.81243733","20.12340148","20.89466222","17.20023779","12.45418618","13.20526958","15.15634418","16.67081837","14.55167812","13.05050443","","","",
"Uganda","UGA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.16436807","4.68827053","3.79789527","2.64948218","5.71374657","8.27807573","9.24540339","9.74961405","11.37156443","18.42470631","23.44819879","27.75695457","25.37293094","19.83923849","18.36159883","17.23711054","16.14683372","13.57956562","14.35555676","14.03667195","13.92752139","","","",
"Ukraine","UKR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04877262","0.05140062","0.05506593","0.03545169","0.35800118","0.28284654","0.72826975","1.22410601","1.45396768","1.36405039","1.49137518","1.04528212","1.56335966","1.89111898","1.92748588","2.71443531","1.89161014","3.10510477","2.24580332","1.67803739","","","","",
"Upper middle income","UMC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.321642937715947","0.392879203975515","0.425700554260416","0.70844250136779","1.26435859094225","1.58502754974686","1.14938874062862","1.40998784347279","1.50051674337415","1.69310223595432","2.02577784078017","2.18254177850567","1.90826314371427","1.75667265748044","1.2222951152246","0.807438187573089","0.655624430313902","0.650476959675064","0.599598162086752","0.625371998891164","0.641239617534278","","","",
"Uruguay","URY","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15062293","0.13647036","0.08536684","0.25702411","0.34693581","","","","0.48422609","0.33559689","0.43277007","0.42702639","0.38481796","0.51295964","0.79192833","0.27872405","0.28997199","0.11218485","0","0","0","","","",
"United States","USA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Uzbekistan","UZB","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00032604","4.52E-05","0.98027452","0.75804661","1.28253541","0.78961788","0.85890373","0.92328596","1.08114264","1.38074521","1.87815079","1.6094634","2.20863709","2.25765344","1.81346449","1.24510411","0.98137218","0.66734003","0.05231448","0.05826246","","","",
"St. Vincent and the Grenadines","VCT","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.40494455","4.0914567","11.2991861","6.48782265","5.52422398","14.71840094","20.29454071","8.45192213","4.43274081","5.44168101","4.79524145","1.52524997","4.11552688","1.37150656","5.79770341","12.07629854","","","",
"Venezuela, RB","VEN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18060479","0.27785076","0.36954412","0.19400595","0.04546818","0.0427179","0.1499102","0.10493028","0.06084309","0.05707006","0.11847506","0.11995824","0.07556251","0.05819007","0.033545","0.03423975","0.02817213","0.01810282","0.07349942","0.129855","0.14347364","","","",
"British Virgin Islands","VGB","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.81265346","0.91998697","0.93223268","1.10400193","1.59574522","1.41635163","1.70884976","1.79492681","1.31413717","1.59331084","1.77614893","2.12565645","2.65247128","2.68703382","3.76674699","2.5603894","2.86652484","1.52989774","1.66976726","1.70360104","1.36990087","","","",
"Vanuatu","VUT","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9896342","6.57499105","12.14446965","8.42512776","13.05538632","13.10226073","14.99743446","10.9350915","12.09733306","21.02827627","31.67424419","25.12364592","35.00553386","49.23539834","74.90775654","46.82363721","32.00855379","26.78283474","24.25371879","32.11789221","27.68880427","","","",
"World","WLD","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.670203430468615","0.652374018293057","0.725235326232578","0.893269546358639","1.34363925215737","1.53744108717778","1.5879822873024","1.82180393523157","2.07692287029153","2.24900303485001","2.52062779745795","2.8580473147451","2.81512383319265","3.01474107121086","3.04156071152459","2.56007871259365","2.37982780210823","2.41711759054033","2.39953258582094","2.53612823503712","2.48761796740153","","","",
"Samoa","WSM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.61259299","1.83567617","6.99364784","13.8883357","20.0679521","21.02730745","20.97052546","24.81929984","12.88069468","15.25574948","20.46905836","39.46005276","13.21751678","57.4993199","43.73369212","18.03943791","15.84864675","24.41150431","17.35593902","27.79700851","31.19970189","","","",
"Kosovo","XKX","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.76677889","0.71540091","0.66900246","0.62398347","0.89881128","0.84752541","1.67950013","1.60190599","1.68940744","1.78468329","1.55934563","2.21237272","2.46940754","3.46726261","4.81250802","4.92740753","","","","","","","","",
"South Africa","ZAF","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.53389444","1.30645129","1.16134742","15.9956453","19.92323116","47.66188123","27.14294643","33.57416212","36.04055483","39.89618182","48.00362607","49.25541171","43.40173311","40.62372436","9.48715802","8.35674451","9.47072844","5.8315938","6.48206617","6.19307045","6.56440641","","","",
"Zambia","ZMB","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.77998605","1.84769958","3.67792365","6.3548918","10.60482099","17.44135022","19.39636565","17.62305186","23.46181256","29.14207431","24.92931394","20.96092155","30.16298305","47.26907963","21.4972274","21.08547791","23.78864281","26.57078837","32.94343558","29.44157155","22.64247137","","","",
"Zimbabwe","ZWE","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.99543955","16.80582106","13.6884944","20.15344743","23.14507617","25.49283504","30.4562538","34.26793343","34.13204284","33.94567392","28.21393346","","","",
